User_ID,User_Country,User_Age_Group,Gender,Travel_Companion,Location_Type,Preferred_Activities
User 6838,Singapore,51+,Female,Couple,"['Museums', 'Religious Sites']","['Meditation', 'Wildlife Spotting', 'Bird Watching', 'Worship']"
User 6839,United States,18-25,Female,Family,"['Museums', 'National Parks', 'Bodies of Water']","['Snorkeling', 'Photography', 'Sightseeing', 'Beach Hopping']"
User 6840,Belgium,26-35,Female,Couple,"['Museums', 'Farms', 'Religious Sites']","['Sunbathing', 'Nature Walks', 'Beach Hopping']"
User 6841,India,18-25,Male,Couple,"['Museums', 'Beaches', 'Bodies of Water']","['Relaxation', 'Yoga', 'Hiking']"
User 6842,United States,18-25,Female,Solo,"['Waterfalls', 'Museums', 'Beaches']","['Nature Walks', 'Yoga', 'Beach Hopping', 'Photography']"
User 6843,India,36-50,Female,Couple,"['Museums', 'Historic Sites']","['Nature Walks', 'Cultural Tours', 'Wildlife Spotting']"
User 6844,United States,36-50,Male,Solo,"['Museums', 'Religious Sites']","['Historical Exploration', 'Photography', 'Educational Tours', 'Wildlife Safaris']"
User 6845,India,36-50,Male,Family,"['Museums', 'Gardens', 'Zoological Gardens']","['Wildlife Safaris', 'Historical Exploration', 'Hiking']"
User 6846,Belgium,36-50,Male,Solo,"['Museums', 'Beaches', 'Zoological Gardens']","['Fishing', 'Hiking', 'Worship']"
User 6847,Pakistan,18-25,Female,Friends,"['Museums', 'National Parks', 'Bodies of Water']","['Snorkeling', 'Surfing', 'Yoga']"
User 6848,Viet Nam,36-50,Male,Family,"['Museums', 'Historic Sites', 'Religious Sites']","['Agricultural Workshops', 'Fishing', 'Wildlife Safaris']"
User 6849,United Arab Emirates,18-25,Male,Family,"['Museums', 'Nature & Wildlife Areas']","['Sightseeing', 'Hiking', 'Snorkeling']"
User 6850,Israel,51+,Female,Couple,"['Waterfalls', 'Museums', 'National Parks']","['Bird Watching', 'Worship', 'Relaxation']"
User 6851,India,26-35,Female,Couple,"['Museums', 'Farms', 'Bodies of Water']","['Yoga', 'Meditation', 'Beach Hopping', 'Relaxation']"
User 6852,Netherlands,26-35,Male,Couple,"['Museums', 'Nature & Wildlife Areas']","['Sightseeing', 'Cultural Tours', 'Beach Hopping', 'Sunbathing']"
User 6853,Australia,36-50,Male,Couple,"['Museums', 'National Parks']","['Nature Walks', 'Fishing', 'Hiking', 'Wildlife Spotting']"
User 6854,United States,18-25,Male,Friends,"['Museums', 'National Parks', 'Religious Sites', 'Nature & Wildlife Areas']","['Jet Skiing', 'Boat Tours', 'Rafting']"
User 6855,United States,26-35,Female,Family,"['Museums', 'National Parks']","['Photography', 'Meditation', 'Sightseeing', 'Nature Walks']"
User 6856,United Kingdom,26-35,Male,Family,"['Museums', 'Farms']","['Factory Tours', 'Sightseeing', 'Hiking']"
User 5541,Australia,26-35,Female,Friends,"['Museums', 'Historic Sites', 'Religious Sites', 'Nature & Wildlife Areas']","['Photography', 'Yoga', 'Meditation', 'Hiking']"
User 6857,New Zealand,26-35,Female,Couple,"['Museums', 'Historic Sites', 'Zoological Gardens']","['Sunbathing', 'Meditation', 'Yoga']"
User 6858,United Kingdom,51+,Male,Couple,"['Museums', 'National Parks']","['Wildlife Spotting', 'Wildlife Safaris', 'Meditation', 'Worship']"
User 6859,Australia,18-25,Female,Friends,"['Museums', 'Religious Sites']","['Boat Tours', 'Beach Hopping', 'Jet Skiing']"
User 6860,United Arab Emirates,26-35,Female,Solo,"['Waterfalls', 'Museums']","['Photography', 'Meditation', 'Guided Tours', 'Yoga']"
User 6861,Netherlands,51+,Male,Friends,"['Museums', 'Zoological Gardens']","['Meditation', 'Cultural Exploration', 'Gardens', 'Nature Walks']"
User 6862,Poland,18-25,Male,Family,"['Museums', 'Religious Sites']","['Beach Hopping', 'Rafting', 'Snorkeling', 'Surfing']"
User 6863,United Kingdom,18-25,Female,Solo,"['Waterfalls', 'Museums', 'National Parks']","['Beach Hopping', 'Hiking', 'Yoga']"
User 6864,Saudi Arabia,36-50,Female,Couple,"['Museums', 'Bodies of Water', 'Zoological Gardens']","['Wildlife Spotting', 'Nature Walks', 'Cultural Tours']"
User 6865,United Kingdom,51+,Female,Solo,"['Museums', 'Beaches', 'Bodies of Water']","['Sightseeing', 'Worship', 'Bird Watching']"
User 6866,Bangladesh,26-35,Male,Couple,"['Museums', 'Gardens']","['Sunbathing', 'Hiking', 'Relaxation', 'Beach Hopping']"
User 6867,Nepal,18-25,Female,Friends,"['Museums', 'National Parks']","['Rafting', 'Beach Hopping', 'Snorkeling']"
User 6868,Netherlands,18-25,Male,Friends,"['Museums', 'Farms', 'Beaches']","['Hiking', 'Snorkeling', 'Boat Tours']"
User 6869,Portugal,18-25,Female,Solo,"['Museums', 'Nature & Wildlife Areas']","['Hiking', 'Nature Walks', 'Yoga', 'Beach Hopping']"
User 6870,Malawi,36-50,Female,Couple,"['Museums', 'Beaches', 'Nature & Wildlife Areas']","['Nature Walks', 'Cultural Tours', 'Wildlife Spotting', 'Tea Plucking']"
User 6871,United Kingdom,26-35,Male,Family,"['Museums', 'Historic Sites']","['Factory Tours', 'Sightseeing', 'Wildlife Spotting']"
User 6872,United Kingdom,51+,Male,Family,"['Museums', 'National Parks']","['Historical Exploration', 'Walking Trails', 'Gardens', 'Worship']"
User 6873,United Kingdom,26-35,Female,Couple,"['Museums', 'Beaches', 'Nature & Wildlife Areas']","['Relaxation', 'Beach Hopping', 'Meditation']"
User 6874,United Kingdom,18-25,Female,Family,"['Museums', 'Farms', 'Beaches']","['Yoga', 'Snorkeling', 'Beach Hopping', 'Wildlife Spotting']"
User 6875,United Kingdom,18-25,Female,Solo,"['Museums', 'Farms', 'Nature & Wildlife Areas']","['Photography', 'Yoga', 'Nature Walks', 'Hiking']"
User 6876,United Kingdom,51+,Female,Couple,"['Museums', 'Bodies of Water']","['Wildlife Spotting', 'Worship', 'Bird Watching', 'Cultural Activities']"
User 6877,India,36-50,Male,Solo,"['Museums', 'Bodies of Water']","['Educational Tours', 'Historical Exploration', 'Worship']"
User 6878,United Kingdom,51+,Male,Solo,"['Museums', 'Nature & Wildlife Areas']","['Wildlife Safaris', 'Photography', 'Gardens']"
User 6879,India,18-25,Male,Friends,"['Waterfalls', 'Museums']","['Rafting', 'Boat Tours', 'Jet Skiing', 'Hiking']"
User 6880,United States,51+,Female,Friends,"['Museums', 'Gardens', 'Bodies of Water']","['Gardens', 'Relaxation', 'Meditation', 'Worship']"
User 6881,Oman,51+,Male,Solo,"['Museums', 'Farms', 'Religious Sites']","['Photography', 'Worship', 'Meditation', 'Sightseeing']"
User 6882,Netherlands,26-35,Male,Friends,"['Museums', 'Zoological Gardens']","['Hiking', 'Snorkeling', 'Boat Tours', 'Sightseeing']"
User 6883,Portugal,26-35,Male,Solo,"['Museums', 'Bodies of Water']","['Cultural Tours', 'Cultural Exploration', 'Boat Tours']"
User 6884,China,51+,Male,Couple,"['Museums', 'Religious Sites']","['Worship', 'Gardens', 'Cultural Activities', 'Wildlife Spotting']"
User 6885,India,26-35,Male,Solo,"['Museums', 'National Parks']","['Sightseeing', 'Guided Tours', 'Boat Tours']"
User 6886,United Kingdom,18-25,Male,Solo,"['Waterfalls', 'Museums', 'Historic Sites']","['Snorkeling', 'Jet Skiing', 'Yoga']"
User 6887,Australia,36-50,Male,Family,"['Museums', 'Farms', 'Gardens']","['Hiking', 'Factory Tours', 'Fishing', 'Historical Exploration']"
User 6888,United Kingdom,18-25,Female,Family,"['Waterfalls', 'Museums']","['Wildlife Spotting', 'Photography', 'Sightseeing', 'Snorkeling']"
User 6889,United States,36-50,Female,Couple,"['Museums', 'Farms']","['Cultural Tours', 'Farm Tours', 'Nature Walks', 'Wildlife Spotting']"
User 6890,India,18-25,Female,Family,"['Museums', 'Religious Sites']","['Photography', 'Wildlife Spotting', 'Sightseeing']"
User 6891,India,51+,Female,Friends,"['Waterfalls', 'Museums', 'Beaches']","['Cultural Exploration', 'Relaxation', 'Worship']"
User 6892,India,36-50,Male,Solo,"['Museums', 'Historic Sites']","['Worship', 'Historical Exploration', 'Educational Tours']"
User 6893,Slovakia,51+,Female,Solo,"['Waterfalls', 'Museums']","['Educational Tours', 'Relaxation', 'Sightseeing']"
User 6894,India,51+,Female,Family,"['Museums', 'Religious Sites']","['Walking Trails', 'Meditation', 'Historical Exploration', 'Relaxation']"
User 6895,Malta,51+,Male,Solo,"['Museums', 'Gardens']","['Worship', 'Meditation', 'Wildlife Safaris']"
User 6896,Australia,51+,Female,Family,"['Museums', 'National Parks', 'Bodies of Water']","['Worship', 'Walking Trails', 'Bird Watching', 'Relaxation']"
User 6897,Sri Lanka,26-35,Male,Family,"['Museums', 'Religious Sites', 'Zoological Gardens']","['Cultural Tours', 'Sightseeing', 'Wildlife Spotting']"
User 6898,Kuwait,18-25,Female,Friends,"['Museums', 'Historic Sites', 'Nature & Wildlife Areas']","['Snorkeling', 'Nature Walks', 'Beach Hopping']"
User 6899,India,36-50,Male,Family,"['Waterfalls', 'Museums']","['Fishing', 'Historical Exploration', 'Factory Tours']"
User 6900,United States,36-50,Male,Couple,"['Museums', 'Zoological Gardens']","['Fishing', 'Nature Walks', 'Wildlife Spotting', 'Wildlife Safaris']"
User 6901,India,18-25,Male,Couple,"['Museums', 'Zoological Gardens']","['Hiking', 'Sunbathing', 'Boat Tours']"
User 6902,India,18-25,Female,Family,"['Waterfalls', 'Museums']","['Yoga', 'Beach Hopping', 'Wildlife Spotting']"
User 6903,"Iran, Islamic Republic of",18-25,Male,Solo,"['Museums', 'Historic Sites']","['Rafting', 'Yoga', 'Surfing']"
User 6904,United Kingdom,18-25,Female,Solo,"['Waterfalls', 'Museums']","['Photography', 'Beach Hopping', 'Snorkeling']"
User 6905,Malaysia,18-25,Female,Family,"['Museums', 'Beaches']","['Snorkeling', 'Sightseeing', 'Yoga', 'Photography']"
User 6906,India,26-35,Male,Solo,"['Museums', 'Historic Sites', 'Beaches']","['Guided Tours', 'Cultural Exploration', 'Boat Tours']"
User 6907,Belgium,51+,Female,Family,"['Museums', 'National Parks']","['Historical Exploration', 'Bird Watching', 'Worship']"
User 6908,Germany,51+,Female,Friends,"['Museums', 'Historic Sites', 'Beaches']","['Relaxation', 'Nature Walks', 'Meditation']"
User 6909,United Kingdom,18-25,Female,Friends,"['Museums', 'Historic Sites', 'Religious Sites']","['Surfing', 'Rafting', 'Nature Walks', 'Boat Tours']"
User 6910,United Kingdom,18-25,Male,Family,"['Museums', 'Historic Sites', 'Bodies of Water']","['Rafting', 'Boat Tours', 'Jet Skiing']"
User 6911,United Kingdom,36-50,Male,Couple,"['Museums', 'National Parks', 'Historic Sites']","['Hiking', 'Nature Walks', 'Historical Exploration']"
User 6912,Qatar,51+,Male,Friends,"['Waterfalls', 'Museums', 'Gardens']","['Gardens', 'Nature Walks', 'Wildlife Safaris', 'Cultural Exploration']"
User 6913,United Kingdom,18-25,Female,Solo,"['Museums', 'Bodies of Water']","['Beach Hopping', 'Hiking', 'Photography']"
User 6914,Norway,26-35,Female,Solo,"['Museums', 'Beaches']","['Photography', 'Meditation', 'Nature Walks']"
User 5820,France,18-25,Female,Friends,"['Museums', 'Historic Sites']","['Yoga', 'Rafting', 'Nature Walks', 'Surfing']"
User 6915,India,26-35,Male,Family,"['Museums', 'Religious Sites', 'Zoological Gardens']","['Boat Tours', 'Wildlife Spotting', 'Sightseeing']"
User 6916,Sri Lanka,36-50,Male,Family,"['Museums', 'Farms', 'Religious Sites']","['Fishing', 'Agricultural Workshops', 'Wildlife Safaris', 'Hiking']"
User 6917,United States,36-50,Female,Couple,"['Waterfalls', 'Museums', 'National Parks']","['Wildlife Spotting', 'Nature Walks', 'Cultural Tours']"
User 6918,Australia,36-50,Female,Couple,"['Museums', 'Beaches', 'Zoological Gardens']","['Farm Tours', 'Wildlife Spotting', 'Cultural Tours', 'Tea Plucking']"
User 6919,Australia,18-25,Female,Couple,"['Waterfalls', 'Museums', 'Zoological Gardens']","['Sunbathing', 'Relaxation', 'Beach Hopping']"
User 6920,Thailand,26-35,Female,Couple,"['Museums', 'Religious Sites', 'Nature & Wildlife Areas']","['Relaxation', 'Meditation', 'Beach Hopping']"
User 6921,Australia,26-35,Female,Solo,"['Museums', 'Historic Sites', 'Bodies of Water']","['Yoga', 'Photography', 'Guided Tours']"
User 6922,United Kingdom,18-25,Male,Couple,"['Museums', 'National Parks', 'Historic Sites']","['Relaxation', 'Boat Tours', 'Rafting']"
User 6923,Australia,51+,Female,Friends,"['Museums', 'Beaches']","['Cultural Exploration', 'Nature Walks', 'Relaxation', 'Meditation']"
User 6924,United Kingdom,36-50,Male,Friends,"['Museums', 'National Parks']","['Historical Exploration', 'Boating', 'Bird Watching']"
User 6925,"Tanzania, United Republic of",18-25,Male,Solo,"['Museums', 'Gardens', 'Nature & Wildlife Areas']","['Surfing', 'Yoga', 'Rafting', 'Jet Skiing']"
User 6926,Austria,18-25,Male,Couple,"['Museums', 'Historic Sites', 'Gardens']","['Yoga', 'Hiking', 'Sunbathing']"
User 6927,Indonesia,51+,Female,Family,"['Waterfalls', 'Museums']","['Worship', 'Bird Watching', 'Relaxation']"
User 6928,United Kingdom,26-35,Female,Couple,"['Museums', 'Beaches']","['Nature Walks', 'Sunbathing', 'Photography', 'Yoga']"
User 6929,United Kingdom,26-35,Female,Friends,"['Museums', 'Farms', 'Religious Sites']","['Photography', 'Nature Walks', 'Snorkeling', 'Hiking']"
User 6930,Norway,18-25,Female,Couple,"['Museums', 'Religious Sites']","['Nature Walks', 'Yoga', 'Sunbathing', 'Beach Hopping']"
User 6931,India,51+,Male,Family,"['Museums', 'Historic Sites']","['Wildlife Safaris', 'Worship', 'Historical Exploration', 'Walking Trails']"
User 6932,Indonesia,26-35,Female,Couple,"['Museums', 'Religious Sites', 'Nature & Wildlife Areas']","['Yoga', 'Photography', 'Sunbathing']"
User 6933,Japan,26-35,Male,Solo,"['Waterfalls', 'Museums']","['Sightseeing', 'Photography', 'Cultural Exploration']"
User 6934,India,36-50,Female,Family,"['Museums', 'Gardens', 'Religious Sites']","['Factory Tours', 'Cultural Tours', 'Tea Plucking', 'Historical Exploration']"
User 6935,Bangladesh,26-35,Female,Solo,"['Museums', 'Gardens', 'Religious Sites']","['Nature Walks', 'Meditation', 'Cultural Exploration']"
User 6936,United Kingdom,26-35,Female,Solo,"['Museums', 'Farms', 'Gardens']","['Nature Walks', 'Photography', 'Guided Tours']"
User 6937,Ireland,26-35,Male,Friends,"['Museums', 'Beaches', 'Zoological Gardens']","['Hiking', 'Snorkeling', 'Boat Tours']"
User 6938,India,36-50,Female,Family,"['Museums', 'Religious Sites']","['Historical Exploration', 'Agricultural Workshops', 'Cultural Tours', 'Farm Tours']"
User 6939,United Kingdom,26-35,Male,Solo,"['Waterfalls', 'Museums', 'Farms']","['Hiking', 'Sightseeing', 'Photography', 'Guided Tours']"
User 6940,Sweden,18-25,Male,Solo,"['Waterfalls', 'Museums', 'Zoological Gardens']","['Photography', 'Hiking', 'Surfing', 'Jet Skiing']"
User 6941,Canada,18-25,Female,Solo,"['Museums', 'Farms', 'Gardens']","['Snorkeling', 'Hiking', 'Nature Walks', 'Beach Hopping']"
User 6942,United Kingdom,36-50,Male,Solo,"['Museums', 'Bodies of Water']","['Fishing', 'Wildlife Safaris', 'Hiking']"
User 6943,United Kingdom,26-35,Female,Friends,"['Museums', 'Religious Sites']","['Hiking', 'Nature Walks', 'Yoga']"
User 6944,Australia,51+,Female,Solo,"['Museums', 'Beaches', 'Nature & Wildlife Areas']","['Photography', 'Worship', 'Sightseeing', 'Bird Watching']"
User 6945,Switzerland,26-35,Male,Family,"['Museums', 'National Parks']","['Wildlife Spotting', 'Cultural Tours', 'Hiking']"
User 6946,United Kingdom,51+,Male,Friends,"['Museums', 'Farms']","['Meditation', 'Worship', 'Nature Walks', 'Gardens']"
User 6947,India,26-35,Male,Friends,"['Museums', 'Historic Sites', 'Nature & Wildlife Areas']","['Boat Tours', 'Sightseeing', 'Snorkeling']"
User 6948,Viet Nam,36-50,Male,Solo,"['Waterfalls', 'Museums']","['Educational Tours', 'Photography', 'Worship', 'Fishing']"
User 6949,Bermuda,36-50,Male,Couple,"['Museums', 'National Parks', 'Zoological Gardens']","['Nature Walks', 'Fishing', 'Hiking']"
User 6950,United Kingdom,51+,Female,Solo,"['Museums', 'National Parks']","['Educational Tours', 'Bird Watching', 'Sightseeing', 'Worship']"
User 6951,Czechia,18-25,Male,Couple,"['Museums', 'National Parks']","['Rafting', 'Relaxation', 'Surfing', 'Sunbathing']"
User 6952,Singapore,36-50,Female,Solo,"['Museums', 'Farms', 'Bodies of Water']","['Educational Tours', 'Farm Tours', 'Tea Plucking']"
User 6953,United Kingdom,18-25,Female,Solo,"['Museums', 'Religious Sites']","['Yoga', 'Snorkeling', 'Nature Walks']"
User 6954,United Kingdom,26-35,Female,Solo,"['Museums', 'Religious Sites']","['Cultural Exploration', 'Yoga', 'Meditation', 'Guided Tours']"
User 6955,United States,26-35,Male,Family,"['Museums', 'Religious Sites']","['Boat Tours', 'Wildlife Spotting', 'Sightseeing', 'Cultural Tours']"
User 6956,Australia,18-25,Male,Family,"['Waterfalls', 'Museums', 'Nature & Wildlife Areas']","['Hiking', 'Beach Hopping', 'Sightseeing', 'Wildlife Spotting']"
User 6957,United States,51+,Male,Family,"['Museums', 'Religious Sites']","['Worship', 'Gardens', 'Historical Exploration', 'Meditation']"
User 6958,Finland,26-35,Male,Friends,"['Museums', 'Historic Sites', 'Zoological Gardens']","['Boat Tours', 'Sightseeing', 'Snorkeling']"
User 6959,United Kingdom,51+,Male,Friends,"['Museums', 'Beaches', 'Zoological Gardens']","['Wildlife Safaris', 'Gardens', 'Worship', 'Meditation']"
User 6960,Malaysia,51+,Male,Friends,"['Museums', 'National Parks', 'Beaches']","['Cultural Exploration', 'Gardens', 'Nature Walks']"
User 6961,Slovakia,51+,Male,Solo,"['Museums', 'Bodies of Water', 'Zoological Gardens']","['Meditation', 'Educational Tours', 'Photography']"
User 6962,Russian Federation,36-50,Female,Solo,"['Museums', 'Religious Sites']","['Tea Plucking', 'Worship', 'Farm Tours']"
User 6963,United Kingdom,26-35,Female,Couple,"['Waterfalls', 'Museums', 'Zoological Gardens']","['Sunbathing', 'Relaxation', 'Photography', 'Meditation']"
User 6964,Canada,51+,Male,Couple,"['Museums', 'Farms', 'Zoological Gardens']","['Gardens', 'Meditation', 'Cultural Activities', 'Wildlife Spotting']"
User 6965,Australia,51+,Male,Family,"['Museums', 'National Parks', 'Zoological Gardens']","['Worship', 'Historical Exploration', 'Gardens', 'Walking Trails']"
User 6966,United Kingdom,18-25,Female,Family,"['Museums', 'Bodies of Water', 'Zoological Gardens']","['Yoga', 'Sightseeing', 'Beach Hopping', 'Wildlife Spotting']"
User 6967,United States,26-35,Female,Solo,"['Museums', 'Zoological Gardens']","['Meditation', 'Nature Walks', 'Cultural Exploration']"
User 6968,India,51+,Male,Couple,"['Zoological Gardens', 'Museums', 'Nature & Wildlife Areas']","['Gardens', 'Worship', 'Wildlife Spotting', 'Cultural Activities']"
User 6969,China,36-50,Male,Couple,"['Museums', 'National Parks']","['Fishing', 'Wildlife Safaris', 'Hiking']"
User 6970,Australia,36-50,Male,Family,"['Museums', 'Religious Sites']","['Factory Tours', 'Fishing', 'Wildlife Safaris']"
User 6971,Brazil,18-25,Male,Friends,"['Museums', 'Beaches']","['Hiking', 'Jet Skiing', 'Snorkeling', 'Boat Tours']"
User 6972,United Kingdom,18-25,Male,Couple,"['Museums', 'Nature & Wildlife Areas']","['Jet Skiing', 'Hiking', 'Snorkeling']"
User 6973,United Kingdom,18-25,Female,Solo,"['Museums', 'Religious Sites', 'Bodies of Water']","['Yoga', 'Nature Walks', 'Beach Hopping', 'Hiking']"
User 6974,India,26-35,Male,Solo,"['Waterfalls', 'Museums']","['Guided Tours', 'Photography', 'Boat Tours', 'Cultural Exploration']"
User 6975,United States,36-50,Female,Friends,"['Waterfalls', 'Museums']","['Farm Tours', 'Walking Trails', 'Cultural Tours', 'Tea Plucking']"
User 6976,United States,51+,Female,Friends,"['Museums', 'National Parks']","['Meditation', 'Relaxation', 'Bird Watching', 'Worship']"
